url,title,product_description,rating,reviews_count,tags,product_details,amount_of_stars,seller_name,delivery_price,item_price,total_price,currency,price_from,price_to
https://www.google.com/shopping/product/12393989772805410144?hl=en-US,Ray-Ban RB4378 Sunglasses - Transparent,"[""The UV 400 filter gives maximum protection against the sunlight."",""Case and cleaning cloth for eyeglasses included."",""Frame width: 138 mm."",""Lens width: 54 mm.""]",4.6,203.0,"[""Wayfarer"",""Gradient"",""Plastic""]","Introducing the RB 4378 Ray-Ban Sunglasses – an epitome of contemporary style and timeless elegance. Crafted from high-quality plastic, these frames are designed for durability and lightweight comfort. The deep shape offers a bold yet classic look, perfectly framing your face with a touch of sophistication.The sleek design features subtle curves and clean lines, making it a versatile choice for any occasion. Whether you're dressing up for a formal event or heading out for a casual day in the sun, these sunglasses add a chic touch to your outfit. The signature Ray-Ban logo on the temples and lens adds a mark of authenticity and premium quality.Ideal for those who appreciate both style and function, the RB 4378 frames provide a comfortable fit throughout the day. Embrace a look that is both modern and effortlessly cool with these stylish sunglasses. Feel confident, look sharp, and make a statement wherever you go with the unparalleled design and comfort of Ray-Ban. Perfect for daily wear or special occasions, these sunglasses are an essential addition to your accessory collection.","{""1_star"":10,""2_stars"":2,""3_stars"":10,""4_stars"":15,""5_stars"":166}",Ray███n,"Free delivery by Mon, Nov 4",$166.00,184.26,USD,166.0,184.26
https://www.google.com/shopping/product/1160134426778886713?hl=en-US,FANCL - Clay Gel Facial Wash - 120g,"[""Product Description"",""Product Specification"",""Ingredients""]",4.7,10969.0,"[""Moisturizing"",""All Skin Types"",""Non-comedogenic"",""Clay"",""Aloe"",""Hydroxy Acid"",""Gel""]","Product Description This is a non-foaming gel face wash designed for easy daily pore care. It utilizes three carefully selected clays to absorb and remove dirt and grime from your pores. The product also contains yogurt extract and rice-derived lactobacillus, which help to maintain a moist environment for your skin. With daily use, this face wash will leave your skin feeling fresh and smooth to the touch. Depending on your skin condition, it can also be used as a pack or for massage. Product Specification The product is designed for daily use, with an approximate amount of 3cm per use. This allows for approximately 60 uses, or 30 days of morning and evening use. The product has a freshness period of 120 days after opening, and 3 years if unopened. It is free from preservatives, fragrance, synthetic dyes, petroleum surfactants, and UV absorbers. The product is low acidity and includes the date of manufacture. Usage Wet your face and hands lightly and spread an appropriate amount (about 3cm) lightly on both hands, then apply to the entire face. If you are particularly concerned about pores, apply the gel in a circular motion. Rinse thoroughly when the gel becomes whitish and the dirt is absorbed into the gel. If the gel does not turn white, add a small amount of water, blend in more, and rinse. For best results, use as a massage pack. Ingredients The product contains water, glycerin, benite, BG, sorbitol, sodium cocoyl glutamate, isomalt, pentylene glycol, sea silt, kaolin, aloe vera leaf extract, yogurt liquid (milk), lactic acid bacillus, 2K glycyrrhizate, rosemary leaf extract, lavender oil, rosemary leaf oil, silica, sodium carbomer, and maltodextrin.","{""1_star"":18,""2_stars"":42,""3_stars"":628,""4_stars"":2214,""5_stars"":8067}",Jap███Exp███s,"$17.00 delivery by Tue, Nov 12",LOW PRICE$13.30,30.3,USD,30.3,30.3
https://www.google.com/shopping/product/2935103395068311952?hl=en-US,Ray-Ban Frank RB3857 Legend Gold Sunglasses,"[""Metal material makes these sunglasses sturdy"",""Monochromatic lenses create a trendy appearance"",""The 145 mm temple length helps keep these sunglasses in place""]",4.5,235.0,"[""Square & Rectangle"",""Unisex"",""Metal""]","Timeless and original, colorful and bold. Discover our iconic selection of Ray-Ban sunglasses and eyeglasses for both men and women made to match your style whilst defining your vision. Including the most-loved and best-selling models such as the legendary Aviator, Wayfarer, Clubmaster, Round and many more - not forgetting our fashionable new arrivals too. With different styles for every face shape, find your perfect pair.","{""1_star"":17,""2_stars"":6,""3_stars"":6,""4_stars"":21,""5_stars"":185}",Ray███n,Delivery date & cost shown at checkout,LOW PRICE$157.60$197.00Was $197.00,173.99,USD,173.99,173.99
https://www.google.com/shopping/product/17215275248860281630?hl=en-US,Apple iPhone 15 128GB Yellow,"[""1GB Extra Data"",""Become a Super Recruiter and earn rewards"",""Earn £5 when recommending a friend"",""Free EU Roaming"",""Free calls and texts to same network""]",4.6,18154.0,"[""Smartphone"",""Dual SIM"",""iOS"",""Facial Recognition"",""Fingerprint Scanner"",""2796 x 1290"",""USB C"",""Yellow"",""Telephoto""]","The Apple iPhone 15 128GB Yellow is a compact smartphone with very good cameras. With the 48-megapixel camera, you can take photos where the smallest details are visible. The quality stays good when you zoom in. To really zoom in without loss of quality, you need the telephoto lens of the iPhone 15 Pro. You can easily multitask thanks to the Dynamic Island at the top of your screen. Here you can pause your music or read a message without having to open the app. This device only has 128GB of storage. This means that you regularly have to delete apps and photos to make space. Choose the 256GB if you download often and take lot of photos. This iPhone has a USB-C port, so old Lightning accessories like your charger won't fit anymore.","{""1_star"":1003,""2_stars"":213,""3_stars"":516,""4_stars"":1332,""5_stars"":15090}",fru███.co███,$34.49 delivery,LOW PRICE$724.00Was 30-day lowWas $949.00,758.49,USD,758.49,758.49
https://www.google.com/shopping/product/15323398701319482465?hl=en-US,Apple iPhone 16 Pro - 256 GB - Black Titanium,"[""Built for Apple Intelligence - personal, private, powerful"",""Fast and fluid Camera Control"",""A Pro studio in your pocket with 4K 120 fps Dolby Vision and 4 studio-quality mics"",""Extra-thin borders for even larger display"",""A18 Pro chip powers unrivaled intelligence and unprecedented performance"",""A huge leap in battery life""]",3.9,1200.0,"[""Dual SIM"",""5G"",""With Wireless Charging"",""Unlocked"",""iOS"",""GSM"",""Facial Recognition"",""Black Titanium"",""Water Resistant""]","New Apple iPhone 16 Pro. Camera Control gives you an easier way to quickly access camera tools and takes video capture to a whole new level with 4K 120 fps Dolby Vision, our highest resolution and frame rate combo yet. With 4 studio-quality mics and Audio Mix which lets you adjust the way voices sound in your videos using three different voice options, it's a Pro studio in your pocket. Plus iPhone 16 Pro adds a second 48Mp camera to the Pro camera system. The new 48Mp Ultra Wide camera has a more advanced quad-pixel sensor for super-high-resolution 48Mp ProRAW and Heif photos with autofocus. All-new A18 Pro chip powers unrivaled intelligence and unprecedented performance and a huge leap in battery life, up to 27 hours of video playback. iPhone 16 Pro features a Grade 5 titanium design with a new, refined microblasted finish. Internal substructure and back glass optimizations and design improvements that further dissipate heat enabling you to run high-intensity gaming for longer. iPhone 16 Pro is splash, water, and dust resistant and latest-generation Ceramic Shield material is two times tougher than any smartphone glass. Our thinnest borders yet, for even larger displays. Built for Apple Intelligence, the personal intelligence system that helps you write, express yourself, and get things done effortlessly while designed to protect your privacy at every step.","{""1_star"":242,""2_stars"":36,""3_stars"":58,""4_stars"":101,""5_stars"":763}",Gym███uk,"$5.17 delivery by Fri, Nov 15","$1,242.45(£959.04)",1247.62,USD,1242.45,1247.62
https://www.google.com/shopping/product/15156362872586190604?hl=en-US,FANCL Cleansing Powder ( 50g × 2 ),"[""Brand: Fancl."",""Made in Japan.""]",4.8,1707.0,"[""Unscented"",""All Skin Types""]","A powder cleanser that washes away sebum, dead skin cells, and blackheads while protecting moisture. The dense, chunky foam removes unwanted stratum corneum such as sebum, keratin plugs, and blackheads while protecting moisture. This cleanser makes the skin more receptive to subsequent makeup solutions and reduces the appearance of fine lines and wrinkles caused by dryness. (*)*This product has been tested for efficacy.","{""1_star"":1,""2_stars"":3,""3_stars"":50,""4_stars"":268,""5_stars"":1385}",Dok███mo,Delivery date & cost shown at checkout,LOW PRICE$18.30,18.3,USD,18.3,18.3
https://www.google.com/shopping/product/10633284202029732978?hl=en-US,Ray Ban Boyfriend Blue / Dark Sunglasses RB4147 671780 60,"[""Stylish Design: Ray-Ban with Dark Blue / Dark blue for a unique look."",""All-Day Comfort: Lightweight and durable materials."",""UV Protection: Lenses provide 100% UV protection."",""Versatile Fit: Suitable for a variety of face shapes and sizes.""]",4.7,1397.0,"[""Square & Rectangle"",""Gradient"",""Oversized"",""Plastic""]","Timeless and original, colorful and bold. Discover our iconic selection of Ray-Ban sunglasses and eyeglasses for both men and women made to match your style whilst defining your vision. Including the most-loved and best-selling models such as the legendary Aviator, Wayfarer, Clubmaster, Round and many more - not forgetting our fashionable new arrivals too. With different styles for every face shape, find your perfect pair.","{""1_star"":48,""2_stars"":21,""3_stars"":42,""4_stars"":111,""5_stars"":1175}",Ray███n,"Free delivery by Mon, Nov 4",$168.00,183.12,USD,168.0,183.12
https://www.google.com/shopping/product/2091339119730712135?hl=en-US,FANCL Supplements for Women in Their 50s 30bags x 3,"[""Brand: Fancl"",""Size: 12.0cm x 15.0cm x 17.0cm"",""Weight: 300g""]",0,73.0,"[""Women's"",""Adult""]","Osakamachi has in-depth cooperation with high-quality supply chains and channel resources in Japan. You can buy good Japanese high-quality products and new collections. Carefully selected ingredients for women in their 50s who want to keep their changing body youthful, in one pack. Recommended for those who are thinking of taking supplements and those who do not know how to take them.","{""1_star"":0,""2_stars"":0,""3_stars"":6,""4_stars"":15,""5_stars"":52}",Och███i J███n,"Free delivery by Mon, Nov 4",$174.50,174.5,USD,174.5,174.5
https://www.google.com/shopping/product/1989567828243073495?psb=1,Sony PlayStation 5 PS5 Slim Disc Console,"[""Lightning Speed"",""Stunning Games"",""Breathtaking Immersion"",""Slim Design"",""Integrated I/O"",""Up to 120fps with 120Hz output"",""Tempest 3D AudioTech"",""Haptic Feedback"",""Includes ASTRO’S""]",4.7,16858.0,"[""4K Capable"",""PlayStation Network"",""With Motion Control"",""White""]","The PS5 console unleashes new gaming possibilities that you never anticipated. Experience lightning fast loading with an ultra-high speed SSD, deeper immersion with support for haptic feedback, adaptive triggers, and 3D Audio, and an all-new generation of incredible PlayStation games. PS5 Digital Edition is an all-digital version of the PS5 console with no disc drive. Sign into your account for PlayStation Network and go to PlayStation Store to buy and download games.","{""1_star"":776,""2_stars"":131,""3_stars"":236,""4_stars"":1469,""5_stars"":14246}",Des███ In███,Delivery date & cost shown at checkout,"SALE$556.65$651.30Was $651.30(₹46,999.00)",556.65,USD,556.65,651.3
https://www.google.com/shopping/product/17235140632643355303?hl=en,Apple iPhone 16 - 128 GB - Black,"[""6.1 inch Super Retina XDR OLED Display"",""Apple A18 (3 nm)"",""48 MP + 12 MP Rear Camera"",""12 MP Front Camera""]",4.3,699.0,"[""Smartphone"",""Single SIM"",""5G"",""With Wireless Charging"",""With Fast Charging"",""iOS"",""Facial Recognition"",""With OLED Display"",""Black"",""Water Resistant""]",,"{""1_star"":77,""2_stars"":21,""3_stars"":40,""4_stars"":66,""5_stars"":495}",Lot███rt.███,"$0.02 delivery by Mon, Nov 18","$946.33(₹79,900.00)",1043.35,USD,946.33,1043.35
https://www.google.com/shopping/product/15656008385150646179?hl=en,Apple iPhone 15 Pro Max - 256 GB - Blue Titanium,,4.6,29083.0,"[""Smartphone"",""Single SIM"",""4G"",""With Wireless Charging"",""iOS"",""Facial Recognition"",""With OLED Display"",""Blue Titanium"",""Water Resistant"",""Bezel-less""]",,"{""1_star"":1924,""2_stars"":346,""3_stars"":698,""4_stars"":1719,""5_stars"":24396}",Des███ In███,"$23.69 delivery by Tue, Nov 19","SALE$1,421.26$2,227.61Was $2,227.61(₹119,999.00)",1444.95,USD,1421.26,2227.61
https://www.google.com/shopping/product/7809200924360357735?hl=en,"Apple iPhone 14 Pro Max, 256GB, Deep Purple - Unlocked (Renewed)",,4.6,18920.0,"[""Smartphone"",""Single SIM"",""With Wireless Charging"",""Unlocked"",""iOS"",""Facial Recognition"",""With OLED Display"",""Deep Purple"",""Water Resistant"",""Bezel-less""]","6.7-inch Super Retina Xdr Display Featuring Always-on And Promotion.dynamic Island, A Magical New Way To Interact With Iphone.48mp Main Camera For Up To 4x Greater Resolution. Cinematic Mode Now In 4k Dolby Vision Up To 30 Fps.action Mode For Smooth, Steady, Handheld Videos And A Vital Safety Feature - Crash Detection.a16 Bionic, The Ultimate Smartphone Chip. Superfast 5g Cellular.","{""1_star"":827,""2_stars"":232,""3_stars"":577,""4_stars"":1560,""5_stars"":15724}",Sto███Les███om,,SALE$809.99$900.00Was $900.00Used,809.99,USD,809.99,900.0
